salary,commission,age,gender,marital,elevel,car,zipcode,creditscore,hvalue,hyears,loan,group
128046,0,28,f,k,1,13,1,813,140642,?,471748,0
139040,0,62,m,k,3,10,0,511,0,29,258916,1
85299,0,76,m,k,1,18,8,761,881974,23,267145,0
76409,0,48,f,d,0,10,7,679,424029,25,145613,1
122470,0,36,m,d,0,6,5,824,509131,28,22397,0
133558,0,20,m,s,1,5,4,461,307790,23,276538,1
24309,70269,68,f,k,4,7,7,832,963058,5,122289,1
39686,35265,59,m,s,1,10,9,794,1179959,?,294456,0
131592,0,54,f,k,2,8,5,694,502804,30,71123,1
80523,0,79,m,k,4,3,2,383,131559,5,?,1
72531,17421,58,m,d,4,1,8,362,1039831,29,286293,0
101300,0,42,m,m,3,7,7,783,570004,6,428141,1
23617,70278,65,f,d,4,16,3,431,288157,4,418939,0
96788,0,74,f,m,3,13,7,468,724915,22,411305,0
71634,28358,77,f,m,4,12,4,716,313101,7,404547,0
78507,0,67,m,s,4,3,6,457,680129,27,352988,1
147430,0,30,m,s,1,9,5,385,384572,8,197758,1
50622,33896,47,m,k,?,4,3,734,297637,17,352066,0
125572,0,80,m,m,1,1,0,367,0,1,489563,0
89892,0,36,m,s,4,9,3,309,162607,19,210518,1
149597,0,58,m,d,0,18,0,456,0,1,155368,0
52282,33931,26,f,k,3,1,0,548,0,14,390331,0
24461,23088,68,m,k,1,2,6,806,424095,11,410173,1
26394,60564,25,f,k,3,1,7,564,846053,29,223742,0
57370,28518,33,m,k,2,18,9,382,668602,1,432039,0
115034,0,32,f,k,2,19,1,391,144657,17,8657,1
100629,0,61,f,d,1,10,5,338,451471,9,131449,1
25273,62444,53,m,m,4,13,3,586,208601,21,369454,0
79940,0,77,f,m,1,2,3,604,156476,7,84496,0
29009,19375,32,f,d,1,17,6,839,475667,23,88085,0
149298,0,74,m,m,0,13,6,417,616899,27,459842,0
39637,60757,28,f,k,1,16,4,737,582709,6,249724,0
47521,47322,63,m,k,2,9,9,736,818203,12,442732,1
96138,0,40,m,d,4,18,0,763,0,14,159816,1
20045,21001,41,f,d,1,20,?,509,525438,23,383380,0
99875,0,63,m,m,2,6,6,786,774173,21,118149,0
99519,0,68,f,m,2,6,9,467,810505,29,293703,1
95255,0,35,f,m,2,6,0,339,0,21,285156,1
147457,0,51,m,m,3,?,7,759,699204,10,44357,0
56903,66708,68,m,d,2,19,2,792,162677,15,195172,1
57321,64246,37,f,k,1,5,2,358,143878,19,386055,0
31824,65626,48,f,k,0,4,0,354,0,23,477859,0
126063,0,64,m,k,1,20,7,623,489298,19,413231,0
49547,57804,20,f,m,2,19,4,583,303144,12,?,0
100715,0,60,f,d,1,5,3,623,188884,6,109707,1
71185,62432,52,f,s,0,10,?,843,122333,11,475419,1
42405,11998,45,f,m,3,20,3,606,342354,7,35496,0
41570,17600,70,m,s,4,5,8,645,1161575,18,97433,1
133411,0,32,f,m,2,19,7,446,487349,29,126553,0
23636,24534,70,m,?,4,12,9,531,1288574,1,442572,1
30997,53825,50,f,m,2,18,2,647,208861,1,235577,1
96133,0,44,m,k,3,2,3,749,252338,28,?,1
142726,0,63,m,s,3,11,7,375,730130,14,134309,1
77817,0,49,f,s,4,12,1,777,111865,7,56901,0
30421,71069,77,f,k,0,7,3,639,272575,8,368646,0
54875,17047,38,f,m,4,15,1,472,55096,3,431681,1
131274,0,74,f,s,2,8,2,838,167725,4,44897,1
117013,0,62,?,d,2,1,6,611,714910,30,177512,1
118197,0,48,f,m,0,12,?,608,136983,21,323356,1
37512,58830,42,f,k,4,17,1,562,82487,14,81769,1
124762,0,24,m,m,3,11,9,612,805810,14,280482,0
122666,0,65,f,k,1,14,2,326,231269,?,136565,1
43794,63146,55,m,d,4,6,4,499,551105,16,35967,0
105843,0,36,f,s,0,10,?,667,1193275,1,66415,0
108406,0,33,m,s,2,13,3,753,215636,?,281639,1
53115,60370,69,f,k,1,17,3,531,397553,4,168027,1
49450,46990,44,f,m,0,9,8,453,1060847,11,307370,1
53982,50149,77,m,d,3,16,?,799,671942,3,131153,1
38566,41041,35,f,d,0,18,?,604,1181451,8,344518,0
27144,72274,41,f,?,0,6,7,649,418994,7,143241,1
100438,0,76,f,k,0,6,3,734,297300,2,378697,0
130186,0,72,f,s,4,14,7,372,662480,18,406946,0
100884,0,49,f,s,3,5,8,708,632173,16,305428,1
139552,0,23,f,k,0,18,7,443,1048002,24,25742,1
113480,0,57,f,s,2,11,7,737,881195,9,163941,0
24679,15456,43,f,k,3,13,0,603,0,13,302192,0
83502,0,30,m,d,0,19,6,507,748203,11,320977,0
64802,27602,51,m,s,2,19,3,819,382298,4,?,0
141205,0,20,m,d,0,14,0,550,0,18,301029,0
126787,0,37,f,k,3,3,6,726,500151,29,2785,0
109420,0,33,f,s,0,19,6,548,498916,24,111673,0
83390,0,57,f,d,2,3,0,702,0,27,33198,1
45732,20882,37,m,m,4,20,2,807,240705,9,411114,0
22601,27991,72,m,m,0,7,9,618,1225056,14,316654,1
102713,0,45,?,d,1,11,5,470,?,2,333920,0
114800,0,60,m,s,3,13,3,670,186677,?,440136,1
31060,30273,?,m,m,2,18,8,803,613926,16,499927,1
116511,0,20,m,d,0,7,3,845,215630,7,148517,1
106977,0,47,f,s,4,9,7,346,400588,28,219858,1
110755,0,29,m,m,2,16,2,721,132269,7,174571,0
83310,0,73,m,m,?,18,9,599,1277700,24,260818,0
82074,0,42,f,k,3,6,8,633,443902,17,193841,0
70643,51958,76,f,m,2,17,3,835,388922,24,435024,0
149471,0,73,f,s,2,9,9,536,1196705,4,151824,1
21514,29707,40,?,d,4,8,6,336,366852,15,195190,0
118468,0,68,?,m,3,2,6,300,798696,4,315102,0
59062,66658,64,m,s,3,9,?,384,805188,18,465017,0
55386,24259,66,m,d,0,16,5,340,462630,25,327307,1
129778,0,46,f,d,1,20,6,569,795487,5,?,1
145550,0,38,m,d,2,11,0,417,0,16,243989,0
89733,0,68,f,k,3,4,7,794,590594,9,282206,0
81812,0,30,f,k,4,9,1,698,122506,22,76107,1
128057,0,26,f,k,1,17,6,627,675443,16,301752,1
33607,49502,31,m,d,4,6,7,607,664104,22,300484,0
110207,0,40,m,k,2,12,8,516,783521,1,333638,1
111165,0,78,m,k,4,12,6,487,757881,2,302935,1
55325,54182,74,m,m,3,18,8,797,405788,17,196724,1
97849,0,48,m,s,0,13,6,767,645227,17,52476,0
82561,0,33,m,k,1,7,0,761,0,24,262362,1
116737,0,64,m,k,3,3,8,367,948297,14,71177,1
85576,0,41,f,d,2,14,?,762,327681,12,417665,0
44634,43174,31,m,m,4,4,4,312,492455,30,158230,0
61952,27144,26,m,k,4,16,8,602,668014,9,252213,1
92428,0,74,m,k,1,14,0,380,0,20,41508,0
55148,66205,25,m,k,0,18,6,?,892521,21,280729,1
131624,0,44,m,d,4,9,8,405,1049001,30,187545,0
57630,?,45,f,s,1,13,1,668,60414,11,450524,1
84429,0,78,f,m,1,2,2,352,221878,9,49764,0
98545,0,51,f,m,3,17,1,674,50795,5,361194,1
49851,43957,70,m,m,0,1,9,768,658405,17,411531,1
22124,54760,58,f,k,0,4,9,463,539215,?,249761,0
147364,0,44,f,s,2,7,2,583,103896,21,394921,0
86079,0,41,f,d,0,20,4,360,470377,11,332919,0
122670,0,71,m,k,4,10,2,601,185685,12,249748,1
142948,0,?,m,k,1,18,1,694,144327,11,168255,0
108589,0,54,m,d,2,15,1,371,112547,?,318168,0
40021,62987,37,f,d,1,9,6,657,394906,30,452754,0
80967,0,49,m,k,0,7,3,304,200920,1,268057,0
137950,0,72,f,?,0,19,5,420,638598,27,451882,0
118736,0,29,f,d,1,19,4,627,527997,20,110227,1
88546,0,77,m,k,0,12,7,771,832178,9,54493,0
30039,59014,21,f,d,3,10,9,478,?,13,390484,0
130166,0,32,m,d,3,9,2,362,259033,25,416650,0
148177,0,62,f,k,4,3,8,700,1087295,1,187221,1
93191,0,44,m,k,0,8,0,752,0,7,70144,0
135941,0,52,m,d,0,14,0,801,0,21,471443,0
94159,0,36,m,d,1,13,6,598,641813,22,146906,0
95678,0,57,m,k,0,16,7,308,676801,15,45909,0
69828,15417,39,f,m,0,7,0,524,0,19,339265,1
54177,66439,59,f,d,1,?,1,762,144019,28,92454,1
128433,0,70,m,d,1,10,4,847,466040,2,30695,0
20688,36864,41,f,s,2,10,1,365,120887,18,304148,1
107754,0,40,m,k,3,9,2,705,174552,8,206615,1
65271,17670,74,f,d,0,19,6,659,724597,24,199698,1
45679,70544,45,m,k,0,17,5,453,589801,23,438495,0
26707,16450,45,m,s,3,8,7,487,841357,26,258352,0
129470,0,70,f,k,1,19,6,425,875132,8,294416,1
106825,0,77,m,m,0,18,2,560,286312,28,143044,0
42927,12461,24,m,s,2,15,8,693,837470,27,427511,1
99454,0,21,m,s,0,13,5,403,514477,11,251945,0
49198,46427,25,f,d,3,18,8,334,531528,20,31655,1
61588,19120,59,m,m,0,15,9,567,1151999,24,418687,0
89439,0,22,f,d,0,12,8,710,1120032,19,231665,1
63984,46747,66,f,k,2,6,0,455,0,11,471477,0
53463,64826,72,m,d,0,12,7,427,521297,29,467531,1
45202,43212,68,?,k,4,9,2,489,195527,30,266830,1
?,21351,52,m,d,1,12,2,754,118348,11,258692,1
63936,67919,57,f,m,3,7,2,640,201821,1,111055,0
104516,0,33,m,m,4,19,5,445,400075,12,127416,0
126265,0,46,f,m,1,9,1,323,128144,6,207245,0
123896,0,72,f,d,0,20,6,616,622355,8,221815,1
126404,0,69,f,m,2,17,9,556,589086,1,7672,0
97868,0,22,f,s,1,7,9,426,1181889,28,490067,0
66766,51995,76,f,d,0,11,2,377,252291,11,186836,1
?,61141,45,f,m,4,19,8,580,1064539,5,462839,1
126930,0,77,f,d,0,5,1,654,140665,14,84799,1
76580,0,20,m,s,0,10,6,510,562171,4,37260,1
23700,30668,27,f,s,3,2,7,776,1010358,29,166533,0
91311,0,38,m,m,4,3,5,487,347021,2,440105,1
28084,23355,77,m,d,3,13,0,758,0,7,192704,0
88940,0,39,m,m,3,4,9,569,1302709,9,98761,1
101313,0,40,m,m,1,13,4,439,482295,19,193140,1
78448,0,34,m,d,0,16,8,449,663435,14,460340,0
116583,0,66,f,k,3,12,8,382,403093,9,425818,0
120928,0,47,f,k,3,12,2,844,142456,7,267019,1
102509,0,33,f,k,4,3,9,456,1185069,4,399933,0
53329,31252,32,m,s,2,20,9,517,678268,28,328246,1
132399,0,42,f,m,3,14,2,811,185011,20,74266,0
73658,28725,44,f,m,3,3,7,432,519840,2,44884,1
137788,0,23,f,m,0,3,6,?,490498,17,326620,0
113750,0,63,f,k,1,10,1,463,123210,23,325602,0
79473,0,26,f,k,3,14,1,?,63877,16,357770,0
112165,0,20,m,m,0,11,5,686,344685,8,48835,1
34218,17352,52,f,d,4,10,8,718,868816,21,10247,1
21198,43799,44,m,d,3,11,1,525,107444,26,442933,0
25379,61571,68,m,m,0,20,1,402,123762,28,388267,1
85356,0,49,m,s,2,7,4,781,578603,26,177300,0
56501,46028,69,f,k,2,17,6,848,362583,29,174223,1
102846,0,58,m,k,1,18,5,376,338893,24,443741,1
67263,47953,53,f,m,3,4,3,658,300850,7,420872,1
62189,15458,25,m,m,4,1,8,758,1191124,3,465994,1
32532,61325,30,m,s,4,9,8,563,564293,11,263319,1
68882,28468,20,m,d,3,16,7,818,486799,?,13569,1
74404,58751,21,f,m,1,6,2,382,211581,1,41546,0
20485,12670,47,m,k,2,2,1,466,61595,12,336546,1
135126,0,30,f,k,4,20,9,751,926923,2,101683,1
110512,0,45,f,k,0,?,2,435,192842,28,401224,0
59310,24750,28,m,d,1,14,3,799,426681,21,176031,1
97250,0,63,f,m,3,2,9,606,496008,28,197920,0
112865,0,52,f,k,1,17,9,822,821540,15,341293,0
136286,0,54,f,k,4,20,8,388,671396,2,332467,1
109356,0,40,f,m,2,16,5,800,610501,23,57607,1
110605,0,47,m,d,2,5,4,721,343162,14,259917,0
33258,25916,67,f,k,3,16,1,455,148943,27,435217,0
105234,0,58,f,d,2,7,6,588,326240,3,185675,1
108455,0,37,m,m,4,3,7,688,1000470,8,128749,0
120146,0,76,m,m,4,4,0,324,0,26,56826,0
109080,0,64,m,d,3,15,2,829,110296,19,20331,0
82046,0,27,f,m,2,5,5,711,272579,7,332480,1
33535,69640,58,f,m,4,10,4,443,201094,9,387752,1
134807,0,77,f,m,2,10,2,741,278441,4,422467,0
76341,0,60,f,m,0,3,4,426,514755,12,385706,0
34582,65509,39,m,m,0,?,0,368,0,7,218052,1
78964,0,52,m,s,2,14,6,300,691099,17,354624,0
49939,22879,57,f,d,4,1,8,757,697936,26,221168,0
128198,0,31,m,s,4,17,3,781,236956,26,206666,1
127143,0,43,m,s,1,12,6,715,688649,2,457972,0
80908,0,71,f,d,2,2,0,410,0,11,365660,0
88524,0,28,m,d,2,7,0,428,0,19,407085,1
70344,51473,76,f,k,4,8,6,509,785928,4,155172,1
148077,0,27,m,k,0,1,5,323,449784,6,443709,1
141557,0,36,f,s,1,10,2,307,115349,17,378108,1
131930,0,20,m,s,3,16,4,428,339948,13,68127,1
117533,0,68,m,s,3,5,0,790,0,7,381319,1
121822,0,35,f,m,4,2,1,675,91520,25,448669,0
64873,15891,34,f,d,0,7,7,322,509917,10,36447,0
142910,0,29,f,s,3,11,1,783,141353,4,29807,0
105637,0,45,m,d,3,8,6,778,727181,11,279969,0
107927,0,56,f,m,1,15,1,833,94359,15,375106,1
111937,0,34,m,s,2,3,5,?,419520,23,267579,1
31037,60009,29,m,s,0,7,7,438,902374,30,63070,1
92565,0,24,f,m,0,11,8,432,583466,4,442968,1
66060,68065,59,m,k,1,2,6,796,767462,10,218583,0
146114,0,58,m,k,0,4,5,659,348665,21,88659,0
56246,24148,20,f,k,2,2,4,786,470678,16,169105,1
88906,0,72,m,s,4,12,5,832,329072,6,264426,1
141451,0,30,m,k,2,4,5,661,509073,5,499065,0
29970,47064,34,f,k,2,9,1,434,90857,?,468455,0
106840,0,71,f,m,2,10,6,371,659150,21,468866,0
95346,0,58,f,k,4,1,9,715,560648,13,452979,0
127219,0,36,f,k,1,18,6,411,532486,7,130645,1
31034,68164,55,m,d,4,20,1,786,69903,5,372486,0
49986,70240,39,f,k,2,13,7,703,742211,9,207547,1
129298,0,56,m,s,3,4,2,770,253489,29,1934,0
94103,0,58,m,d,2,14,1,346,139674,29,395255,1
58640,28003,52,f,s,0,12,0,811,0,30,427120,1
126588,0,45,f,s,3,18,5,358,581588,25,398683,1
?,0,63,m,k,4,3,2,686,236875,17,497709,1
43012,73182,37,f,k,0,7,4,522,329714,17,86248,1
139190,0,47,f,s,1,19,1,711,71615,20,469629,1
74731,42557,38,m,d,3,1,9,?,707396,26,165143,1
27228,?,44,f,m,3,7,4,452,404253,26,215663,1
88093,0,75,m,k,1,7,3,638,417190,?,447442,0
41101,47315,36,f,k,0,20,2,679,261441,21,412694,0
139315,0,38,m,k,1,19,6,469,712101,24,253775,1
81636,0,58,m,k,2,18,1,323,138071,5,385850,0
136918,0,67,f,k,4,8,5,362,629552,19,203434,1
139478,0,46,f,d,3,4,1,634,99394,29,?,1
?,0,78,f,k,4,20,5,550,736835,25,150195,1
132238,0,21,m,k,0,14,5,379,594233,27,145820,1
90813,0,26,m,s,0,7,2,524,143931,?,82921,1
92342,0,39,m,m,2,18,4,664,415301,22,425495,1
106894,0,52,m,k,0,9,5,715,272598,16,305362,0
120908,0,23,f,s,4,12,3,420,200861,19,71495,0
44038,56054,30,m,s,4,14,7,613,652158,27,227427,0
92685,0,?,f,k,3,6,5,665,589813,25,490868,0
125726,0,64,f,d,3,1,8,728,631890,18,?,1
64528,37364,49,m,d,0,4,8,405,935974,23,475375,0
145188,0,73,m,d,3,17,8,441,902309,12,284817,0
131952,0,77,m,k,2,17,1,413,54925,13,396111,1
45654,14563,52,m,s,1,7,2,699,224889,22,184561,0
99796,0,61,m,m,1,5,8,330,792084,26,232958,0
44997,23141,33,m,d,3,7,1,303,71098,3,361937,0
38342,41439,50,f,k,3,1,0,587,0,25,462338,0
29559,16759,40,m,k,0,20,9,554,1119686,7,233467,0
84878,0,57,f,k,4,17,8,475,917663,16,136838,1
128731,0,52,m,s,0,2,1,559,149575,25,72424,0
45781,53546,52,m,m,3,19,9,523,453443,13,199542,0
46045,56878,39,m,d,4,17,9,555,481839,5,107830,0
134647,0,69,f,k,1,10,0,672,0,18,279865,1
30115,61867,54,f,d,1,3,2,665,151615,18,297737,0
113543,0,22,m,s,0,2,5,386,281652,17,133724,1
133061,0,39,m,s,2,12,1,529,101567,4,337726,0
92409,0,47,f,d,0,8,9,791,842874,3,308839,0
76839,0,36,m,s,3,2,1,471,77137,8,99778,1
36286,67266,47,m,s,3,14,1,699,97897,9,314887,0
72825,22069,74,f,k,2,15,3,701,433092,3,79908,1
75605,0,57,f,m,2,2,2,400,213868,1,439908,0
45738,60908,66,m,d,4,8,0,741,0,27,90886,0
84497,0,27,m,s,0,7,6,723,463756,3,386384,1
110324,0,20,f,d,0,3,6,417,593617,30,183251,1
90604,0,63,m,d,1,1,2,730,230333,8,24808,0
97153,0,44,m,s,4,19,2,587,128994,7,420605,0
143220,0,48,f,d,3,9,3,434,247574,10,35605,1
112154,0,45,f,m,?,3,1,808,62791,16,483014,1
63489,29489,25,f,s,3,1,3,516,323092,27,436701,0
56240,25296,20,f,d,3,12,1,671,66832,25,68907,1
61352,19180,25,f,m,1,16,1,740,60312,11,429348,1
72331,52714,80,m,s,3,16,1,398,94824,6,332677,1
35711,63000,36,m,m,3,13,2,324,102536,6,51607,0
75326,?,47,m,s,4,7,?,484,144773,14,366076,0
107579,0,40,f,s,?,18,2,612,188202,30,375437,1
63485,55537,38,m,d,4,5,6,718,835092,8,?,1
82727,0,34,m,k,1,19,9,811,995527,11,386374,1
23865,23096,62,f,s,1,15,5,727,432284,15,142672,1
133572,0,55,f,d,0,6,0,596,0,10,497016,0
?,71177,22,f,s,4,8,7,367,741966,22,76152,0
131786,0,75,f,s,2,6,2,508,143156,2,381040,0
77988,0,25,m,s,0,5,2,745,182397,27,39840,1
62590,36970,20,m,d,3,7,3,768,430935,24,462214,1
88627,0,42,f,m,1,17,8,399,862993,23,129589,1
23034,14132,78,f,s,0,3,9,834,1056187,27,439643,0
?,68229,80,f,m,4,5,1,796,136967,21,5799,0
94295,0,55,m,d,1,5,4,566,308528,10,120109,1
131496,0,62,m,m,2,3,3,453,223137,20,94077,0
66500,27386,39,?,?,1,3,8,455,977267,14,309676,0
138527,0,78,m,k,2,1,6,794,666892,14,98535,1
99962,0,22,f,s,4,3,0,474,0,20,24900,0
40180,42525,52,f,m,4,16,9,353,964885,16,70385,1
55329,44478,59,f,s,0,20,1,678,69440,20,449072,0
66025,30672,73,f,d,4,9,6,738,715041,25,172222,1
27554,21633,35,m,m,1,4,8,710,890556,25,479550,0
62715,67117,30,m,m,0,17,5,467,570139,1,188568,1
134114,0,48,m,k,1,6,4,719,?,2,26433,1
91282,0,23,f,s,3,10,3,334,217008,10,352341,0
140268,0,60,f,d,3,10,5,648,697336,26,423999,0
69074,58705,48,f,k,2,20,4,817,263611,22,219612,1
131112,0,66,m,d,0,19,7,674,932696,17,455723,0
89138,0,59,m,m,1,10,6,409,853256,18,258745,1
74295,68287,31,f,m,3,9,4,687,356478,8,494302,0
38466,46307,30,m,m,1,17,3,845,172636,4,267483,0
123719,0,78,m,d,?,18,0,644,0,5,217639,0
23437,33881,50,m,s,1,14,3,335,334018,15,218838,0
107772,0,39,f,m,4,20,2,743,269396,10,192206,0
109194,0,34,m,d,2,2,4,457,578595,18,310658,0
70920,19737,35,m,k,0,11,4,341,307738,17,128190,1
129940,0,65,m,m,1,15,5,437,644286,1,3304,0
79546,0,37,m,s,1,9,4,776,591188,23,44372,1
91433,0,35,f,k,3,7,8,739,507412,15,185187,1
47826,54974,56,f,k,4,9,7,728,613449,30,78290,1
92125,0,32,m,s,0,18,7,536,581827,20,20431,1
?,0,47,m,s,4,19,7,479,484106,3,103336,0
85234,0,23,m,d,3,13,?,700,711118,12,362115,1
144642,0,60,m,m,3,4,2,605,221143,9,259905,0
116815,0,66,f,s,1,4,8,413,786484,11,445770,0
86558,0,55,m,d,0,4,6,526,508704,10,230433,1
132412,0,71,f,s,1,13,5,388,543241,12,389100,0
68673,57314,46,m,m,2,?,5,439,710296,4,427515,0
114090,0,66,f,k,0,14,7,694,848353,28,472795,0
89663,0,48,m,d,3,20,4,308,348198,?,407824,1
47156,?,56,m,k,4,4,6,656,445778,12,19789,0
136621,0,?,m,d,2,2,7,815,952771,28,66460,0
20262,50179,44,f,k,4,18,9,560,1293994,20,85796,1
125461,0,74,m,s,1,13,2,383,160655,14,304991,1
129352,0,59,m,m,4,20,9,709,1132257,1,445490,0
47306,33219,47,m,m,4,1,6,312,698949,1,?,0
75657,0,27,?,k,4,15,3,408,315919,2,353782,0
60755,43197,25,m,d,4,8,2,497,101310,10,339518,1
124206,0,47,m,k,1,13,0,481,0,7,460719,1
142254,0,39,f,m,0,3,8,779,961364,23,35643,0
109426,0,46,m,m,2,2,8,345,542413,21,443821,1
127401,?,38,m,s,0,11,1,527,61510,29,101034,1
64084,56887,74,m,m,0,19,2,440,181065,19,406642,1
86382,0,80,f,k,1,5,4,550,285084,25,179711,1
26832,42195,66,f,m,0,4,3,320,323575,12,59508,1
44363,38968,60,f,k,3,1,9,460,739015,15,229401,0
46206,43168,51,m,d,0,15,8,439,646934,27,74573,0
97123,0,27,?,k,2,3,6,671,779162,19,99978,1
109649,0,62,m,m,4,16,5,363,599971,30,281365,0
109366,0,63,m,s,0,9,?,369,484188,11,238697,1
117063,0,44,f,d,0,5,2,629,166253,6,248625,1
100663,0,47,m,s,1,17,2,514,218963,19,398671,0
88033,0,74,f,d,1,11,5,611,375426,8,123893,1
120601,0,80,f,s,4,12,8,780,995207,19,157431,1
137839,0,36,f,d,0,?,?,347,106893,19,183546,1
134148,0,35,f,d,3,8,4,834,208821,16,452698,0
46210,33988,77,m,d,2,16,3,822,214325,6,163261,0
113299,0,28,?,k,2,11,3,436,155267,13,1249,1
85730,0,38,m,d,0,6,1,485,91999,28,423307,0
136940,0,74,f,d,?,18,3,436,445454,17,269368,1
85149,0,77,f,m,1,12,9,505,1196497,17,432879,0
126263,0,33,f,s,2,20,8,413,986212,10,310307,1
97073,0,22,f,d,2,5,7,336,621045,27,414570,0
36554,58153,34,f,d,3,19,2,571,180714,1,470913,0
63009,15093,56,f,d,3,10,8,633,506293,4,447490,0
106227,0,36,f,d,3,1,6,517,774567,25,374452,1
130185,0,38,f,s,0,10,3,690,325600,19,496356,0
138525,0,75,m,d,1,4,3,411,345878,1,289776,0
128593,0,43,f,?,2,10,9,376,550930,14,126441,0
148948,0,37,m,d,4,19,7,433,720793,24,291135,0
74362,71069,44,m,s,3,10,1,548,122244,9,99720,0
80695,0,29,m,s,1,5,4,443,281042,3,4217,1
81965,0,78,m,d,1,8,6,316,766690,14,26779,1
65153,39774,62,f,m,0,2,6,713,768423,22,275740,0
146180,0,78,f,k,2,17,7,?,652445,29,416089,0
81169,0,54,f,d,0,15,1,578,135999,18,179161,0
78720,0,49,f,k,1,14,7,607,960769,26,214230,0
108928,0,28,m,m,0,16,0,706,0,30,41538,0
23687,34525,40,f,m,4,1,2,389,162986,6,260506,0
100474,0,22,f,k,4,7,1,615,62159,5,92302,1
123749,0,68,m,s,1,3,3,393,263552,22,304536,1
146878,0,35,f,m,4,12,3,410,425230,22,93214,0
109278,0,66,m,m,0,18,6,343,518562,27,348884,0
122387,0,27,f,k,4,14,9,810,524727,12,386229,0
69010,45981,23,m,m,3,8,8,301,1185098,24,366935,1
126213,0,75,f,m,2,4,8,510,881776,29,142712,0
38740,35906,36,m,s,3,3,8,412,506683,7,301248,1
30179,36238,79,f,d,2,9,0,754,0,10,291159,0
22516,66158,25,f,d,?,4,0,753,0,4,316162,0
135281,0,21,m,m,2,16,6,457,381445,8,427779,0
147062,0,61,f,s,1,6,6,409,465142,6,389295,0
73186,41771,25,f,?,2,7,1,564,131307,22,103765,1
108030,0,50,f,m,3,19,4,598,298537,26,354846,1
94433,0,60,m,d,2,2,8,405,624465,8,28771,1
112660,0,59,m,s,3,2,4,664,386251,6,235189,0
115416,0,?,m,d,4,20,7,523,370720,18,465205,0
129708,0,42,m,d,3,16,6,807,327217,27,380706,0
27526,36989,42,f,s,0,15,4,718,354849,28,83943,0
62881,50251,63,f,d,0,11,8,605,1048654,16,7094,1
140074,0,40,f,d,3,17,1,591,119986,15,103298,1
75297,0,50,f,k,3,17,1,698,71915,8,4618,1
79152,0,34,f,m,4,6,8,794,917123,4,82793,1
104376,0,41,f,s,3,12,1,302,70499,7,234168,1
46000,17020,41,m,d,3,3,7,633,660224,10,101208,1
86331,0,71,?,m,0,14,?,340,174095,20,369967,0
43085,30615,58,m,k,0,16,5,335,688413,13,470421,0
75717,0,38,m,s,3,14,0,400,0,23,310478,1
28730,54804,51,f,m,2,4,1,321,143489,19,490969,1
29788,52773,54,f,d,?,3,8,695,421773,26,230971,0
39846,29726,46,f,m,3,16,4,392,313329,9,179406,0
40359,42994,41,m,s,1,1,7,580,606599,25,497042,0
109883,0,38,m,s,4,8,0,773,0,23,394203,1
113237,0,79,m,s,2,5,3,355,336175,15,?,1
105662,0,29,m,k,1,4,2,660,280075,11,145249,1
134930,0,46,f,d,4,7,6,690,837144,16,101714,0
?,0,55,f,k,0,2,3,610,442515,17,424363,0
107965,0,80,m,s,1,14,0,?,0,15,82706,1
101769,0,72,m,k,1,17,7,596,1031118,19,34881,0
27200,15742,77,m,s,3,16,7,351,724401,23,130120,1
39072,21430,73,m,m,4,1,9,398,1086003,11,217123,1
125444,0,63,m,d,2,13,8,790,541096,20,105476,0
148672,0,24,m,s,2,4,5,476,300215,7,362519,1
92273,0,35,f,d,3,6,0,696,0,1,54900,1
113397,0,57,f,k,1,12,7,450,391912,21,442736,0
96275,0,75,f,s,1,8,?,312,604826,26,148443,1
96051,0,37,f,k,0,20,5,521,443676,8,432225,0
71554,43981,67,m,m,0,10,8,697,1138450,1,190732,1
43412,69007,?,f,s,2,19,1,664,86903,18,247096,0
131746,0,77,m,m,0,3,3,460,378357,19,236057,0
148826,0,53,m,s,1,10,6,500,583923,18,267668,0
44668,51264,30,m,d,2,5,5,579,451056,30,44110,0
45969,70811,21,m,s,?,6,5,458,418105,2,408121,1
132299,0,73,m,s,0,9,7,750,803467,15,91061,1
105934,0,63,f,d,0,20,8,446,1141292,28,381041,1
130649,0,27,m,m,3,12,5,622,666573,17,173069,0
92221,0,66,m,k,3,12,9,564,1321752,10,192652,0
56522,62898,47,f,s,4,8,4,716,561811,8,7287,0
58781,24393,37,m,s,1,1,7,329,625767,25,443516,1
48795,22866,75,m,k,3,9,2,778,129574,25,330998,1
100710,0,65,m,?,1,5,7,379,566457,1,379339,0
101424,0,24,m,d,3,11,7,451,1017957,17,182014,0
98441,0,80,m,d,4,5,0,575,0,14,498778,1
127074,0,30,m,k,0,13,5,682,683444,?,473437,1
43172,47865,63,f,k,3,17,3,328,446624,23,438455,0
141393,0,62,m,s,4,18,8,490,539897,2,424406,1
70526,70964,30,m,s,2,12,8,402,776909,28,168678,1
89377,0,54,f,k,0,16,?,385,56861,11,102005,1
34217,51614,68,m,s,2,8,3,380,239490,14,263427,1
105919,0,34,f,s,3,6,8,655,1166680,8,382382,1
137121,0,45,m,s,3,5,0,405,0,24,199560,0
119105,0,29,f,m,1,12,4,810,443641,17,228713,0
89865,0,43,m,k,3,8,5,540,636849,15,495185,1
63701,37762,66,f,m,3,19,0,482,0,14,51913,0
78148,0,47,m,k,4,13,4,694,261541,7,336174,0
115703,0,59,m,k,0,13,8,842,?,21,439476,0
136901,0,40,f,s,0,17,3,391,411053,30,121504,0
